metric_name,metric_value,scenario,n,salary,i
kz,0.16851628248252729,iis,19,200000,5
savings,599601.4068637022,iis,19,200000,6
roi,1.3060889474346353,iis,19,200000,6
irr,0.07867190300196159,iis,19,200000,6
twr,0.080718401312321,iis,19,200000,6
pension,2569.1184073889926,iis,19,200000,6
kz,0.1541471044433395,iis,19,200000,6
savings,419383.74549713865,iis,19,200000,7
roi,0.6129652284897574,iis,19,200000,7
irr,0.04615972670730395,iis,19,200000,7
twr,0.055479336178233085,iis,19,200000,7
pension,1796.9379123911197,iis,19,200000,7
kz,0.10781627474346715,iis,19,200000,7
savings,577820.378470549,iis,19,200000,8
roi,1.2223183153676758,iis,19,200000,8
irr,0.07536746308277542,iis,19,200000,8
twr,0.08504138646940396,iis,19,200000,8
pension,2475.793007654845,iis,19,200000,8
kz,0.14854758045929065,iis,19,200000,8
savings,551670.3622937081,iis,19,200000,9
roi,1.1217443964436369,iis,19,200000,9
irr,0.07121353037127953,iis,19,200000,9
twr,0.07891146437420771,iis,19,200000,9
pension,2363.7477603548946,iis,19,200000,9
kz,0.14182486562129362,iis,19,200000,9
savings,111400.72732476224,iis,19,50000,0
roi,0.7138050917096045,iis,19,50000,0
irr,0.05177550520269669,iis,19,50000,0
twr,0.04079592561887857,iis,19,50000,0
pension,477.31985931051395,iis,19,50000,0
kz,0.11455676623452331,iis,19,50000,0
savings,102640.88061352714,iis,19,50000,1
roi,0.5790423279751767,iis,19,50000,1
irr,0.04418037520690743,iis,19,50000,1
twr,0.05287608921575182,iis,19,50000,1
pension,439.786452660493,iis,19,50000,1
kz,0.10554874863851829,iis,19,50000,1
savings,139365.17614037613,iis,19,50000,2
roi,1.144014264647372,iis,19,50000,2
irr,0.07215184606474923,iis,19,50000,2
twr,0.05404850038914999,iis,19,50000,2
pension,597.1394250791649,iis,19,50000,2
kz,0.14331346201899953,iis,19,50000,2
savings,139637.65269607076,iis,19,50000,3
roi,1.148206083854796,iis,19,50000,3
irr,0.07232725597795908,iis,19,50000,3
twr,0.08706778248563363,iis,19,50000,3
pension,598.3069082218055,iis,19,50000,3
kz,0.14359365797323329,iis,19,50000,3
savings,205778.50828497068,iis,19,50000,4
roi,2.1657266853840307,iis,19,50000,4
irr,0.10650625020414362,iis,19,50000,4
twr,0.10688069362082708,iis,19,50000,4
pension,881.7013226257163,iis,19,50000,4
kz,0.21160831743017186,iis,19,50000,4
savings,139665.5729665459,iis,19,50000,5
roi,1.148635613381679,iis,19,50000,5
irr,0.07234520855948157,iis,19,50000,5
twr,0.09839485866067643,iis,19,50000,5
pension,598.4265384961776,iis,19,50000,5
kz,0.1436223692390826,iis,19,50000,5
savings,65658.19394977138,iis,19,50000,6
roi,0.010095264239470646,iis,19,50000,6
irr,0.0010105507297086813,iis,19,50000,6
twr,0.011440992923630544,iis,19,50000,6
pension,281.32634904010223,iis,19,50000,6
kz,0.06751832376962452,iis,19,50000,6
savings,108275.7734893829,iis,19,50000,7
roi,0.6657303445958115,iis,19,50000,7
irr,0.049146314311669714,iis,19,50000,7
twr,0.06097811595711078,iis,19,50000,7
pension,463.93033698983197,iis,19,50000,7
kz,0.11134328087755964,iis,19,50000,7
savings,138560.5487444414,iis,19,50000,8
roi,1.1316357590379613,iis,19,50000,8
irr,0.07163163235328596,iis,19,50000,8
twr,0.06944344658578361,iis,19,50000,8
pension,593.6918296760819,iis,19,50000,8
kz,0.1424860391222596,iis,19,50000,8
savings,76438.7852807651,iis,19,50000,9
roi,0.17594545892299007,iis,19,50000,9
irr,0.01607078159800701,iis,19,50000,9
twr,0.04154678965132752,iis,19,50000,9
pension,327.5180612574987,iis,19,50000,9
kz,0.07860433470179966,iis,19,50000,9
savings,222801.45464952447,iis,19,100000,0
roi,0.7138050917096045,iis,19,100000,0
irr,0.05177550520269669,iis,19,100000,0
twr,0.04079592561887857,iis,19,100000,0
pension,954.6397186210279,iis,19,100000,0
kz,0.11455676623452331,iis,19,100000,0
savings,205281.7612270543,iis,19,100000,1
roi,0.5790423279751767,iis,19,100000,1
irr,0.04418037520690743,iis,19,100000,1
twr,0.05287608921575182,iis,19,100000,1
pension,879.572905320986,iis,19,100000,1
kz,0.10554874863851829,iis,19,100000,1
savings,278730.35228075227,iis,19,100000,2
roi,1.144014264647372,iis,19,100000,2
irr,0.07215184606474923,iis,19,100000,2
twr,0.05404850038914999,iis,19,100000,2
pension,1194.2788501583298,iis,19,100000,2
kz,0.14331346201899953,iis,19,100000,2
savings,279275.3053921415,iis,19,100000,3
roi,1.148206083854796,iis,19,100000,3
irr,0.07232725597795908,iis,19,100000,3
twr,0.08706778248563363,iis,19,100000,3
pension,1196.613816443611,iis,19,100000,3
kz,0.14359365797323329,iis,19,100000,3
savings,411557.01656994136,iis,19,100000,4
roi,2.1657266853840307,iis,19,100000,4
irr,0.10650625020414362,iis,19,100000,4
twr,0.10688069362082708,iis,19,100000,4
pension,1763.4026452514327,iis,19,100000,4
kz,0.21160831743017186,iis,19,100000,4
savings,279331.1459330918,iis,19,100000,5
roi,1.148635613381679,iis,19,100000,5
irr,0.07234520855948157,iis,19,100000,5
twr,0.09839485866067643,iis,19,100000,5
pension,1196.8530769923552,iis,19,100000,5
kz,0.1436223692390826,iis,19,100000,5
savings,131316.38789954275,iis,19,100000,6
roi,0.010095264239470646,iis,19,100000,6
irr,0.0010105507297086813,iis,19,100000,6
twr,0.011440992923630544,iis,19,100000,6
pension,562.6526980802045,iis,19,100000,6
kz,0.06751832376962452,iis,19,100000,6
savings,216551.5469787658,iis,19,100000,7
roi,0.6657303445958115,iis,19,100000,7
irr,0.049146314311669714,iis,19,100000,7
twr,0.06097811595711078,iis,19,100000,7
pension,927.8606739796639,iis,19,100000,7
kz,0.11134328087755964,iis,19,100000,7
savings,277121.0974888828,iis,19,100000,8
roi,1.1316357590379613,iis,19,100000,8
irr,0.07163163235328596,iis,19,100000,8
twr,0.06944344658578361,iis,19,100000,8
pension,1187.3836593521637,iis,19,100000,8
kz,0.1424860391222596,iis,19,100000,8
savings,152877.5705615302,iis,19,100000,9
roi,0.17594545892299007,iis,19,100000,9
irr,0.01607078159800701,iis,19,100000,9
twr,0.04154678965132752,iis,19,100000,9
pension,655.0361225149974,iis,19,100000,9
kz,0.07860433470179966,iis,19,100000,9
savings,445602.90929904894,iis,19,200000,0
roi,0.7138050917096045,iis,19,200000,0
irr,0.05177550520269669,iis,19,200000,0
twr,0.04079592561887857,iis,19,200000,0
pension,1909.2794372420558,iis,19,200000,0
kz,0.11455676623452331,iis,19,200000,0
savings,410563.5224541086,iis,19,200000,1
roi,0.5790423279751767,iis,19,200000,1
irr,0.04418037520690743,iis,19,200000,1
twr,0.05287608921575182,iis,19,200000,1
pension,1759.145810641972,iis,19,200000,1
kz,0.10554874863851829,iis,19,200000,1
savings,557460.7045615045,iis,19,200000,2
roi,1.144014264647372,iis,19,200000,2
irr,0.07215184606474923,iis,19,200000,2
twr,0.05404850038914999,iis,19,200000,2
pension,2388.5577003166595,iis,19,200000,2
kz,0.14331346201899953,iis,19,200000,2
savings,558550.610784283,iis,19,200000,3
roi,1.148206083854796,iis,19,200000,3
irr,0.07232725597795908,iis,19,200000,3
twr,0.08706778248563363,iis,19,200000,3
pension,2393.227632887222,iis,19,200000,3
kz,0.14359365797323329,iis,19,200000,3
savings,823114.0331398827,iis,19,200000,4
roi,2.1657266853840307,iis,19,200000,4
irr,0.10650625020414362,iis,19,200000,4
twr,0.10688069362082708,iis,19,200000,4
pension,3526.8052905028653,iis,19,200000,4
kz,0.21160831743017186,iis,19,200000,4
savings,558662.2918661836,iis,19,200000,5
roi,1.148635613381679,iis,19,200000,5
irr,0.07234520855948157,iis,19,200000,5
twr,0.09839485866067643,iis,19,200000,5
pension,2393.7061539847105,iis,19,200000,5
kz,0.1436223692390826,iis,19,200000,5
savings,262632.7757990855,iis,19,200000,6
roi,0.010095264239470646,iis,19,200000,6
irr,0.0010105507297086813,iis,19,200000,6
twr,0.011440992923630544,iis,19,200000,6
pension,1125.305396160409,iis,19,200000,6
kz,0.06751832376962452,iis,19,200000,6
savings,433103.0939575316,iis,19,200000,7
roi,0.6657303445958115,iis,19,200000,7
irr,0.049146314311669714,iis,19,200000,7
twr,0.06097811595711078,iis,19,200000,7
pension,1855.7213479593279,iis,19,200000,7
kz,0.11134328087755964,iis,19,200000,7
savings,554242.1949777656,iis,19,200000,8
roi,1.1316357590379613,iis,19,200000,8
irr,0.07163163235328596,iis,19,200000,8
twr,0.06944344658578361,iis,19,200000,8
pension,2374.7673187043274,iis,19,200000,8
kz,0.1424860391222596,iis,19,200000,8
savings,305755.1411230604,iis,19,200000,9
roi,0.17594545892299007,iis,19,200000,9
irr,0.01607078159800701,iis,19,200000,9
twr,0.04154678965132752,iis,19,200000,9
pension,1310.0722450299947,iis,19,200000,9
kz,0.07860433470179966,iis,19,200000,9
savings,299911.5065206776,iis,19,50000,0
roi,3.6138825058028634,iis,19,50000,0
irr,0.1387614915885258,iis,19,50000,0
twr,0.08634108973318422,iis,19,50000,0
pension,1285.0339628458944,iis,19,50000,0
kz,0.30840815108301456,iis,19,50000,0
savings,112942.48426943156,iis,19,50000,1
roi,0.7375237061693648,iis,19,50000,1
irr,0.05304211679149651,iis,19,50000,1
twr,0.07370879872227776,iis,19,50000,1
pension,483.92584138615337,iis,19,50000,1
kz,0.11614220193267677,iis,19,50000,1
savings,49771.58488810028,iis,19,50000,2
roi,-0.23430665443489623,iis,19,50000,2
irr,-0.027666728998453793,iis,19,50000,2
twr,0.0013991024173269917,iis,19,50000,2
pension,213.2568293489823,iis,19,50000,2
kz,0.051181639043755736,iis,19,50000,2
savings,153396.30552802622,iis,19,50000,3
roi,1.3598712124829888,iis,19,50000,3
irr,0.0807244773553415,iis,19,50000,3
twr,0.08522375650776737,iis,19,50000,3
pension,657.2587516411564,iis,19,50000,3
kz,0.1577421003938775,iis,19,50000,3
savings,66344.9716326439,iis,19,50000,4
roi,0.020660752616832617,iis,19,50000,4
irr,0.002055293883031606,iis,19,50000,4
twr,0.024714083383787333,iis,19,50000,4
pension,284.2689925473627,iis,19,50000,4
kz,0.06822455821136703,iis,19,50000,4
savings,224465.72021363289,iis,19,50000,5
roi,2.453213488408511,iis,19,50000,5
irr,0.11401872344430952,iis,19,50000,5
twr,0.08672921608712736,iis,19,50000,5
pension,961.7706146572783,iis,19,50000,5
kz,0.23082494751774674,iis,19,50000,5
savings,87251.95354674828,iis,19,50000,6
roi,0.3422968219417434,iis,19,50000,6
irr,0.028850986186489624,iis,19,50000,6
twr,0.049581238113713955,iis,19,50000,6
pension,373.8493562083238,iis,19,50000,6
kz,0.08972384548999769,iis,19,50000,6
savings,98458.09859960923,iis,19,50000,7
roi,0.5146937973586226,iis,19,50000,7
irr,0.04028893462714622,iis,19,50000,7
twr,0.05633090640764715,iis,19,50000,7
pension,421.86444290027435,iis,19,50000,7
kz,0.10124746629606582,iis,19,50000,7
savings,71459.13232791978,iis,19,50000,8
roi,0.09933774916671717,iis,19,50000,8
irr,0.0094502002640664,iis,19,50000,8
twr,0.008545255671601693,iis,19,50000,8
pension,306.18169026650804,iis,19,50000,8
kz,0.0734836056639619,iis,19,50000,8
savings,109969.05705648659,iis,19,50000,9
roi,0.6917800667897298,iis,19,50000,9
irr,0.05058146446718825,iis,19,50000,9
twr,0.011886394892821173,iis,19,50000,9
pension,471.18556676644295,iis,19,50000,9
kz,0.11308453602394627,iis,19,50000,9
savings,599823.0130413552,iis,19,100000,0
roi,3.6138825058028634,iis,19,100000,0
irr,0.1387614915885258,iis,19,100000,0
twr,0.08634108973318422,iis,19,100000,0
pension,2570.067925691789,iis,19,100000,0
kz,0.30840815108301456,iis,19,100000,0
savings,225884.96853886312,iis,19,100000,1
roi,0.7375237061693648,iis,19,100000,1
irr,0.05304211679149651,iis,19,100000,1
twr,0.07370879872227776,iis,19,100000,1
pension,967.8516827723067,iis,19,100000,1
kz,0.11614220193267677,iis,19,100000,1
savings,99543.16977620056,iis,19,100000,2
roi,-0.23430665443489623,iis,19,100000,2
irr,-0.027666728998453793,iis,19,100000,2
twr,0.0013991024173269917,iis,19,100000,2
pension,426.5136586979646,iis,19,100000,2
kz,0.051181639043755736,iis,19,100000,2
savings,306792.61105605244,iis,19,100000,3
roi,1.3598712124829888,iis,19,100000,3
irr,0.0807244773553415,iis,19,100000,3
twr,0.08522375650776737,iis,19,100000,3
pension,1314.5175032823129,iis,19,100000,3
kz,0.1577421003938775,iis,19,100000,3
savings,132689.9432652878,iis,19,100000,4
roi,0.020660752616832617,iis,19,100000,4
irr,0.002055293883031606,iis,19,100000,4
twr,0.024714083383787333,iis,19,100000,4
pension,568.5379850947254,iis,19,100000,4
kz,0.06822455821136703,iis,19,100000,4
savings,448931.44042726577,iis,19,100000,5
roi,2.453213488408511,iis,19,100000,5
irr,0.11401872344430952,iis,19,100000,5
twr,0.08672921608712736,iis,19,100000,5
pension,1923.5412293145566,iis,19,100000,5
kz,0.23082494751774674,iis,19,100000,5
savings,174503.90709349656,iis,19,100000,6
roi,0.3422968219417434,iis,19,100000,6
irr,0.028850986186489624,iis,19,100000,6
twr,0.049581238113713955,iis,19,100000,6
pension,747.6987124166476,iis,19,100000,6
kz,0.08972384548999769,iis,19,100000,6
savings,196916.19719921847,iis,19,100000,7
roi,0.5146937973586226,iis,19,100000,7
irr,0.04028893462714622,iis,19,100000,7
twr,0.05633090640764715,iis,19,100000,7
pension,843.7288858005487,iis,19,100000,7
kz,0.10124746629606582,iis,19,100000,7
savings,142918.26465583956,iis,19,100000,8
roi,0.09933774916671717,iis,19,100000,8
irr,0.0094502002640664,iis,19,100000,8
twr,0.008545255671601693,iis,19,100000,8
pension,612.3633805330161,iis,19,100000,8
kz,0.0734836056639619,iis,19,100000,8
savings,219938.11411297318,iis,19,100000,9
roi,0.6917800667897298,iis,19,100000,9
irr,0.05058146446718825,iis,19,100000,9
twr,0.011886394892821173,iis,19,100000,9
pension,942.3711335328859,iis,19,100000,9
kz,0.11308453602394627,iis,19,100000,9
savings,1199646.0260827104,iis,19,200000,0
roi,3.6138825058028634,iis,19,200000,0
irr,0.1387614915885258,iis,19,200000,0
twr,0.08634108973318422,iis,19,200000,0
pension,5140.135851383578,iis,19,200000,0
kz,0.30840815108301456,iis,19,200000,0
savings,451769.93707772624,iis,19,200000,1
roi,0.7375237061693648,iis,19,200000,1
irr,0.05304211679149651,iis,19,200000,1
twr,0.07370879872227776,iis,19,200000,1
pension,1935.7033655446135,iis,19,200000,1
kz,0.11614220193267677,iis,19,200000,1
savings,199086.33955240113,iis,19,200000,2
roi,-0.23430665443489623,iis,19,200000,2
irr,-0.027666728998453793,iis,19,200000,2
twr,0.0013991024173269917,iis,19,200000,2
pension,853.0273173959292,iis,19,200000,2
kz,0.051181639043755736,iis,19,200000,2
savings,613585.2221121049,iis,19,200000,3
roi,1.3598712124829888,iis,19,200000,3
irr,0.0807244773553415,iis,19,200000,3
twr,0.08522375650776737,iis,19,200000,3
pension,2629.0350065646257,iis,19,200000,3
kz,0.1577421003938775,iis,19,200000,3
savings,265379.8865305756,iis,19,200000,4
roi,0.020660752616832617,iis,19,200000,4
irr,0.002055293883031606,iis,19,200000,4
twr,0.024714083383787333,iis,19,200000,4
pension,1137.0759701894508,iis,19,200000,4
kz,0.06822455821136703,iis,19,200000,4
savings,897862.8808545315,iis,19,200000,5
roi,2.453213488408511,iis,19,200000,5
irr,0.11401872344430952,iis,19,200000,5
twr,0.08672921608712736,iis,19,200000,5
pension,3847.0824586291133,iis,19,200000,5
kz,0.23082494751774674,iis,19,200000,5
savings,349007.8141869931,iis,19,200000,6
roi,0.3422968219417434,iis,19,200000,6
irr,0.028850986186489624,iis,19,200000,6
twr,0.049581238113713955,iis,19,200000,6
pension,1495.3974248332952,iis,19,200000,6
kz,0.08972384548999769,iis,19,200000,6
savings,393832.39439843694,iis,19,200000,7
roi,0.5146937973586226,iis,19,200000,7
irr,0.04028893462714622,iis,19,200000,7
twr,0.05633090640764715,iis,19,200000,7
pension,1687.4577716010974,iis,19,200000,7
kz,0.10124746629606582,iis,19,200000,7
savings,285836.5293116791,iis,19,200000,8
roi,0.09933774916671717,iis,19,200000,8
irr,0.0094502002640664,iis,19,200000,8
twr,0.008545255671601693,iis,19,200000,8
pension,1224.7267610660322,iis,19,200000,8
kz,0.0734836056639619,iis,19,200000,8
savings,439876.22822594637,iis,19,200000,9
roi,0.6917800667897298,iis,19,200000,9
irr,0.05058146446718825,iis,19,200000,9
twr,0.011886394892821173,iis,19,200000,9
pension,1884.7422670657718,iis,19,200000,9
kz,0.11308453602394627,iis,19,200000,9
savings,255418.45414425633,pds,20,50000,0
roi,2.731446206172315,pds,20,50000,0
irr,0.11450214601613484,pds,20,50000,0
twr,0.1378391225822455,pds,20,50000,0
pension,1137.2249714790707,pds,20,50000,0
kz,0.2729339931549769,pds,20,50000,0
savings,157008.76725581897,pds,20,50000,1
roi,1.2937644457813045,pds,20,50000,1
irr,0.07427603607409372,pds,20,50000,1
twr,0.10602303825719517,pds,20,50000,1
pension,699.0657408161202,pds,20,50000,1
kz,0.1677757777958688,pds,20,50000,1
savings,229267.72846632806,pds,20,50000,2
roi,2.3494063631762927,pds,20,50000,2
irr,0.10571104073893389,pds,20,50000,2
twr,0.1347283500731995,pds,20,50000,2
pension,1020.7914962124687,pds,20,50000,2
kz,0.24498995909099242,pds,20,50000,2
savings,197286.27722801128,pds,20,50000,3
roi,1.882184582780964,pds,20,50000,3
irr,0.09336280606892267,pds,20,50000,3
twr,0.12261525312180477,pds,20,50000,3
pension,878.3973019706822,pds,20,50000,3
kz,0.21081535247296365,pds,20,50000,3
savings,139925.29025798963,pds,20,50000,4
roi,1.0441893880770576,pds,20,50000,4
irr,0.0644766767398599,pds,20,50000,4
twr,0.10005604403815815,pds,20,50000,4
pension,623.0032781146298,pds,20,50000,4
kz,0.1495207867475111,pds,20,50000,4
savings,182868.06371106027,pds,20,50000,5
roi,1.6715467558946444,pds,20,50000,5
irr,0.08706528891273946,pds,20,50000,5
twr,0.11937414562775217,pds,20,50000,5
pension,814.2016567870606,pds,20,50000,5
kz,0.1954083976288945,pds,20,50000,5
savings,178376.98773122136,pds,20,50000,6
roi,1.6059359585748207,pds,20,50000,6
irr,0.08499241345961273,pds,20,50000,6
twr,0.11418960522624744,pds,20,50000,6
pension,794.2055927978938,pds,20,50000,6
kz,0.19060934227149445,pds,20,50000,6
savings,113254.15835973434,pds,20,50000,7
roi,0.6545468531650825,pds,20,50000,7
irr,0.046129528252402574,pds,20,50000,7
twr,0.08355309868824268,pds,20,50000,7
pension,504.25274650590984,pds,20,50000,7
kz,0.12102065916141833,pds,20,50000,7
savings,238537.64441748796,pds,20,50000,8
roi,2.4848319447905163,pds,20,50000,8
irr,0.1089449394247568,pds,20,50000,8
twr,0.13415203956428057,pds,20,50000,8
pension,1062.0648644132536,pds,20,50000,8
kz,0.2548955674591808,pds,20,50000,8
savings,285376.5423834065,pds,20,50000,9
roi,3.16910837541016,pds,20,50000,9
irr,0.12346237493198786,pds,20,50000,9
twr,0.1469897271174987,pds,20,50000,9
pension,1270.6103455213602,pds,20,50000,9
kz,0.3049464829251263,pds,20,50000,9
savings,421106.3513327417,pds,20,100000,0
roi,2.0760026763535246,pds,20,100000,0
irr,0.09873053003713639,pds,20,100000,0
twr,0.1129677443386532,pds,20,100000,0
pension,1874.9336651828673,pds,20,100000,0
kz,0.22499203982194402,pds,20,100000,0
savings,262438.45608058746,pds,20,100000,1
roi,0.9170012295637586,pds,20,100000,1
irr,0.058955132913947494,pds,20,100000,1
twr,0.08161172204565625,pds,20,100000,1
pension,1168.4808238746002,pds,20,100000,1
kz,0.14021769886495197,pds,20,100000,1
savings,378088.8331372905,pds,20,100000,2
roi,1.7617780139125188,pds,20,100000,2
irr,0.08982694558182147,pds,20,100000,2
twr,0.11069885940561308,pds,20,100000,2
pension,1683.402493064455,pds,20,100000,2
kz,0.20200829916773455,pds,20,100000,2
savings,327911.453075615,pds,20,100000,3
roi,1.3952536077295212,pds,20,100000,3
irr,0.07792763432437555,pds,20,100000,3
twr,0.09845704399731692,pds,20,100000,3
pension,1459.9927562828475,pds,20,100000,3
kz,0.17519913075394164,pds,20,100000,3
savings,233821.96412177582,pds,20,100000,4
roi,0.7079699347980325,pds,20,100000,4
irr,0.04891897899749709,pds,20,100000,4
twr,0.07589644768222725,pds,20,100000,4
pension,1041.0687723032966,pds,20,100000,4
kz,0.12492825267639555,pds,20,100000,4
savings,304459.68005746574,pds,20,100000,5
roi,1.2239483867544474,pds,20,100000,5
irr,0.07165876555736439,pds,20,100000,5
twr,0.09562578870661564,pds,20,100000,5
pension,1355.5760962139723,pds,20,100000,5
kz,0.16266913154567664,pds,20,100000,5
savings,296709.3448019239,pds,20,100000,6
roi,1.1673354862051362,pds,20,100000,6
irr,0.06946867429814496,pds,20,100000,6
twr,0.08959604571496649,pds,20,100000,6
pension,1321.0685081876236,pds,20,100000,6
kz,0.1585282209825148,pds,20,100000,6
savings,192135.87472368625,pds,20,100000,7
roi,0.40347079307429196,pds,20,100000,7
irr,0.03147635435489593,pds,20,100000,7
twr,0.059538219168330464,pds,20,100000,7
pension,855.4656529607844,pds,20,100000,7
kz,0.10265587835529409,pds,20,100000,7
savings,393453.1494451038,pds,20,100000,8
roi,1.8740078055877154,pds,20,100000,8
irr,0.09312781423418537,pds,20,100000,8
twr,0.10945192866267095,pds,20,100000,8
pension,1751.8105657445915,pds,20,100000,8
kz,0.2102172678893509,pds,20,100000,8
savings,466454.971894725,pds,20,100000,9
roi,2.407255049479998,pds,20,100000,9
irr,0.10710930956226483,pds,20,100000,9
twr,0.12208862363425732,pds,20,100000,9
pension,2076.843836074787,pds,20,100000,9
kz,0.24922126032897435,pds,20,100000,9
savings,752482.145709713,pds,20,200000,0
roi,1.7482809114441313,pds,20,200000,0
irr,0.08942016055779822,pds,20,200000,0
twr,0.09719343563952143,pds,20,200000,0
pension,3350.3510525904635,pds,20,200000,0
kz,0.20102106315542775,pds,20,200000,0
savings,473297.8337301245,pds,20,200000,1
roi,0.7286196214549858,pds,20,200000,1
irr,0.04997072402182812,pds,20,200000,1
twr,0.06610545438487181,pds,20,200000,1
pension,2107.3109899915603,pds,20,200000,1
kz,0.12643865939949359,pds,20,200000,1
savings,675731.042479215,pds,20,200000,2
roi,1.4679638392806302,pds,20,200000,2
irr,0.08044041403398339,pds,20,200000,2
twr,0.09550931468493062,pds,20,200000,2
pension,3008.624486768426,pds,20,200000,2
kz,0.1805174692061055,pds,20,200000,2
savings,589161.8047708226,pds,20,200000,3
roi,1.1517881202038007,pds,20,200000,3
irr,0.06885608498984697,pds,20,200000,3
twr,0.08315663060684186,pds,20,200000,3
pension,2623.1836649071793,pds,20,200000,3
kz,0.15739101989443072,pds,20,200000,3
savings,421615.3118493483,pds,20,200000,4
roi,0.5398602081585203,pds,20,200000,4
irr,0.03977771942533459,pds,20,200000,4
twr,0.06056266769713958,pds,20,200000,4
pension,1877.1997606806306,pds,20,200000,4
kz,0.1126319856408378,pds,20,200000,4
savings,547642.9127502769,pds,20,200000,5
roi,1.0001492021843494,pds,20,200000,5
irr,0.06260942028528804,pds,20,200000,5
twr,0.08060421643543259,pds,20,200000,5
pension,2438.324975067796,pds,20,200000,5
kz,0.1462994985040677,pds,20,200000,5
savings,533374.0589433284,pds,20,200000,6
roi,0.9480352500202921,pds,20,200000,6
irr,0.060339480878424556,pds,20,200000,6
twr,0.07398257365553018,pds,20,200000,6
pension,2374.794338967081,pds,20,200000,6
kz,0.14248766033802482,pds,20,200000,6
savings,349899.3074515902,pds,20,200000,7
roi,0.2779327630288971,pds,20,200000,7
irr,0.022963666323684517,pds,20,200000,7
twr,0.04427091421844298,pds,20,200000,7
pension,1557.891465870534,pds,20,200000,7
kz,0.09347348795223201,pds,20,200000,7
savings,703284.1595003357,pds,20,200000,8
roi,1.5685957359863159,pds,20,200000,8
irr,0.08378704311306517,pds,20,200000,8
twr,0.09379290836128851,pds,20,200000,8
pension,3131.3019684072683,pds,20,200000,8
kz,0.18787811810443605,pds,20,200000,8
savings,828611.8309173618,pds,20,200000,9
roi,2.0263283865149155,pds,20,200000,9
irr,0.09739048839609832,pds,20,200000,9
twr,0.10631130746176187,pds,20,200000,9
pension,3689.310817181639,pds,20,200000,9
kz,0.22135864903089827,pds,20,200000,9
savings,161364.9443793284,iis,20,50000,0
roi,1.3574044856343115,iis,20,50000,0
irr,0.0765861393252778,iis,20,50000,0
twr,0.07381816325132728,iis,20,50000,0
pension,718.46118121857,iis,20,50000,0
kz,0.17243068349245674,iis,20,50000,0
savings,200310.30606863025,iis,20,50000,1
roi,1.9263630701282812,iis,20,50000,1
irr,0.09462005166851761,iis,20,50000,1
twr,0.09442391306522735,iis,20,50000,1
pension,891.8614861602963,iis,20,50000,1
kz,0.21404675667847106,iis,20,50000,1
savings,114537.99362266898,iis,20,50000,2
roi,0.6733025935726337,iis,20,50000,2
irr,0.04712037304845773,iis,20,50000,2
twr,0.05636344853197306,iis,20,50000,2
pension,509.9688938577769,iis,20,50000,2
kz,0.12239253452586642,iis,20,50000,2
savings,148441.15188851344,iis,20,50000,3
roi,1.1685988779080454,iis,20,50000,3
irr,0.06951823910405475,iis,20,50000,3
twr,0.07903697985284763,iis,20,50000,3
pension,660.9192953121285,iis,20,50000,3
kz,0.1586206308749108,iis,20,50000,3
savings,145351.81822054688,iis,20,50000,4
roi,1.123466342619802,iis,20,50000,4
irr,0.06772740991820281,iis,20,50000,4
twr,0.07096598554510103,iis,20,50000,4
pension,647.1643479485431,iis,20,50000,4
kz,0.15531944350765028,iis,20,50000,4
savings,212631.476228172,iis,20,50000,5
roi,2.1063648785389573,iis,20,50000,5
irr,0.09953812403512052,iis,20,50000,5
twr,0.1086387441147425,iis,20,50000,5
pension,946.7202567617342,iis,20,50000,5
kz,0.22721286162281612,iis,20,50000,5
savings,234808.503416567,iis,20,50000,6
roi,2.4303523689635123,iis,20,50000,6
irr,0.10766049038308445,iis,20,50000,6
twr,0.09711883292904377,iis,20,50000,6
pension,1045.4612392655633,iis,20,50000,6
kz,0.2509106974237351,iis,20,50000,6
savings,114337.19711135748,iis,20,50000,7
roi,0.6703691274577588,iis,20,50000,7
irr,0.0469662378884379,iis,20,50000,7
twr,0.06026834599115727,iis,20,50000,7
pension,509.0748675916859,iis,20,50000,7
kz,0.12217796822200458,iis,20,50000,7
savings,240985.45179972393,iis,20,50000,8
roi,2.5205923271030892,iis,20,50000,8
irr,0.10977640037172964,iis,20,50000,8
twr,0.10852573832354806,iis,20,50000,8
pension,1072.9634805284281,iis,20,50000,8
kz,0.2575112353268227,iis,20,50000,8
savings,118314.71604624497,iis,20,50000,9
roi,0.7284772934839379,iis,20,50000,9
irr,0.04996352375521895,iis,20,50000,9
twr,0.0626124161314292,iis,20,50000,9
pension,526.7843705030542,iis,20,50000,9
kz,0.12642824892073298,iis,20,50000,9
savings,322729.8887586568,iis,20,100000,0
roi,1.3574044856343115,iis,20,100000,0
irr,0.0765861393252778,iis,20,100000,0
twr,0.07381816325132728,iis,20,100000,0
pension,1436.92236243714,iis,20,100000,0
kz,0.17243068349245674,iis,20,100000,0
savings,400620.6121372605,iis,20,100000,1
roi,1.9263630701282812,iis,20,100000,1
irr,0.09462005166851761,iis,20,100000,1
twr,0.09442391306522735,iis,20,100000,1
pension,1783.7229723205926,iis,20,100000,1
kz,0.21404675667847106,iis,20,100000,1
savings,229075.98724533795,iis,20,100000,2
roi,0.6733025935726337,iis,20,100000,2
irr,0.04712037304845773,iis,20,100000,2
twr,0.05636344853197306,iis,20,100000,2
pension,1019.9377877155538,iis,20,100000,2
kz,0.12239253452586642,iis,20,100000,2
